,generation,fitness
2015,81,1560
2016,81,552
2017,81,680
2018,81,1448
2019,81,1560
2020,81,552
2021,81,248
2022,81,1448
2023,81,2432
2024,81,552
2025,82,2472
2026,82,2472
2027,82,2432
2028,82,552
2029,82,552
2030,82,1448
2031,82,1560
2032,82,592
2033,82,1560
2034,82,552
2035,82,1560
2036,82,2472
2037,82,680
2038,82,1640
2039,82,2472
2040,82,552
2041,82,680
2042,82,552
2043,82,1560
2044,82,2432
2045,82,192
2046,82,552
2047,82,552
2048,82,2472
2049,82,864
2050,83,2472
2051,83,2472
2052,83,864
2053,83,256
2054,83,592
2055,83,2432
2056,83,2472
2057,83,248
2058,83,2040
2059,83,248
2060,83,680
2061,83,288
2062,83,2472
2063,83,552
2064,83,1448
2065,83,552
2066,83,2432
2067,83,2472
2068,83,256
2069,83,2472
2070,83,552
2071,83,2040
2072,83,1560
2073,83,1560
2074,83,552
2075,84,2472
2076,84,2472
2077,84,32
2078,84,2472
2079,84,0
2080,84,552
2081,84,2472
2082,84,552
2083,84,552
2084,84,288
2085,84,248
2086,84,680
2087,84,552
2088,84,552
2089,84,296
2090,84,552
2091,84,2472
2092,84,2472
2093,84,2040
2094,84,680
2095,84,1560
2096,84,1560
2097,84,680
2098,84,592
2099,84,552
2100,85,2472
2101,85,2472
2102,85,2472
2103,85,2432
2104,85,552
2105,85,1560
2106,85,592
2107,85,1560
2108,85,552
2109,85,552
2110,85,1560
2111,85,680
2112,85,2472
2113,85,1736
2114,85,1560
2115,85,2472
2116,85,552
2117,85,248
2118,85,2472
2119,85,2472
2120,85,552
2121,85,552
2122,85,1640
2123,85,552
2124,85,1560
2125,86,2080
2126,86,2472
2127,86,248
2128,86,680
2129,86,48
2130,86,2472
2131,86,552
2132,86,0
2133,86,96
2134,86,592
2135,86,2432
2136,86,2472
2137,86,1448
2138,86,864
2139,86,0
2140,86,552
2141,86,248
2142,86,2432
2143,86,552
2144,86,1640
2145,86,552
2146,86,248
2147,86,1640
2148,86,608
2149,86,1640
2150,87,2080
2151,87,2472
2152,87,680
2153,87,2472
2154,87,680
2155,87,2040
2156,87,2472
2157,87,2472
2158,87,1560
2159,87,2040
2160,87,552
2161,87,680
2162,87,552
2163,87,2472
2164,87,552
2165,87,2472
2166,87,680
2167,87,1640
2168,87,592
2169,87,2040
2170,87,2472
2171,87,2472
2172,87,552
2173,87,0
2174,87,0
2175,88,2080
2176,88,2472
2177,88,552
2178,88,2472
2179,88,680
2180,88,552
2181,88,592
2182,88,680
2183,88,552
2184,88,1736
2185,88,2472
2186,88,552
2187,88,2472
2188,88,552
2189,88,552
2190,88,2472
2191,88,2432
2192,88,2472
2193,88,2472
2194,88,1640
2195,88,552
2196,88,552
2197,88,552
2198,88,1560
2199,88,592
2200,89,2472
2201,89,2472
2202,89,552
2203,89,552
2204,89,552
2205,89,552
2206,89,1560
2207,89,552
2208,89,552
2209,89,2696
2210,89,2472
2211,89,576
2212,89,2472
2213,89,552
2214,89,592
2215,89,552
2216,89,2472
2217,89,552
2218,89,552
2219,89,2168
2220,89,552
2221,89,2472
2222,89,552
2223,89,2040
2224,89,1560
2225,90,2472
2226,90,2472
2227,90,2080
2228,90,680
2229,90,248
2230,90,552
2231,90,2040
2232,90,680
2233,90,1640
2234,90,680
2235,90,2472
2236,90,2472
2237,90,1640
2238,90,552
2239,90,2472
2240,90,552
2241,90,2472
2242,90,552
2243,90,552
2244,90,552
2245,90,552
2246,90,1560
2247,90,48
2248,90,2080
2249,90,680
2250,91,2192
2251,91,2472
2252,91,552
2253,91,2472
2254,91,552
2255,91,552
2256,91,2472
2257,91,552
2258,91,2472
2259,91,2040
2260,91,552
2261,91,552
2262,91,552
2263,91,552
2264,91,2472
2265,91,2472
2266,91,2080
2267,91,1736
2268,91,680
2269,91,248
2270,91,680
2271,91,248
2272,91,552
2273,91,552
2274,91,1640
2275,92,2472
2276,92,2472
2277,92,552
2278,92,680
2279,92,2472
2280,92,2472
2281,92,592
2282,92,680
2283,92,552
2284,92,1560
2285,92,552
2286,92,2432
2287,92,552
2288,92,1640
2289,92,2472
2290,92,680
2291,92,552
2292,92,680
2293,92,552
2294,92,680
2295,92,552
2296,92,2472
2297,92,552
2298,92,552
2299,92,552
2300,93,2080
2301,93,2472
2302,93,680
2303,93,1560
2304,93,680
2305,93,552
2306,93,592
2307,93,680
2308,93,1736
2309,93,1736
2310,93,2184
2311,93,2472
2312,93,592
2313,93,552
2314,93,552
2315,93,552
2316,93,1736
2317,93,552
2318,93,552
2319,93,2472
2320,93,1736
2321,93,680
2322,93,552
2323,93,2472
2324,93,552
2325,94,2472
2326,94,2472
2327,94,592
2328,94,32
2329,94,552
2330,94,680
2331,94,2080
2332,94,1736
2333,94,552
2334,94,2472
2335,94,2472
2336,94,552
2337,94,680
2338,94,680
2339,94,0
2340,94,680
2341,94,1736
2342,94,248
2343,94,1560
2344,94,552
2345,94,2432
2346,94,2472
2347,94,1736
2348,94,2472
2349,94,680
2350,95,2472
2351,95,2472
2352,95,680
2353,95,552
2354,95,680
2355,95,680
2356,95,680
2357,95,552
2358,95,552
2359,95,0
2360,95,552
2361,95,552
2362,95,1736
2363,95,680
2364,95,680
2365,95,680
2366,95,2472
2367,95,2472
2368,95,552
2369,95,680
2370,95,552
2371,95,2472
2372,95,552
2373,95,552
2374,95,680
2375,96,2192
2376,96,2472
2377,96,552
2378,96,1736
2379,96,2472
2380,96,2472
2381,96,680
2382,96,2080
2383,96,1736
2384,96,0
2385,96,552
2386,96,680
2387,96,2472
2388,96,1560
2389,96,552
2390,96,2472
2391,96,680
2392,96,1560
2393,96,552
2394,96,552
2395,96,2472
2396,96,120
2397,96,2472
2398,96,2472
2399,96,552
2400,97,2472
2401,97,2472
2402,97,680
2403,97,1736
2404,97,680
2405,97,2472
2406,97,1736
2407,97,2080
2408,97,2080
2409,97,680
2410,97,552
2411,97,2472
2412,97,1736
2413,97,680
2414,97,48
2415,97,680
2416,97,552
2417,97,680
2418,97,456
2419,97,1560
2420,97,2080
2421,97,2472
2422,97,1560
2423,97,2432
2424,97,2472
2425,98,2472
2426,98,2472
2427,98,680
2428,98,2472
2429,98,552
2430,98,0
2431,98,32
2432,98,552
2433,98,552
2434,98,2472
2435,98,680
2436,98,2472
2437,98,680
2438,98,680
2439,98,1736
2440,98,2472
2441,98,552
2442,98,680
2443,98,2432
2444,98,2472
2445,98,2472
2446,98,248
2447,98,1448
2448,98,552
2449,98,2040
2450,99,2472
2451,99,2472
2452,99,552
2453,99,680
2454,99,1448
2455,99,680
2456,99,680
2457,99,1560
2458,99,248
2459,99,680
2460,99,552
2461,99,248
2462,99,248
2463,99,440
2464,99,2040
2465,99,680
2466,99,2472
2467,99,552
2468,99,552
2469,99,552
2470,99,2472
2471,99,592
2472,99,680
2473,99,592
2474,99,1448
2475,100,2080
2476,100,2472
2477,100,680
2478,100,1560
2479,100,2472
2480,100,1560
2481,100,1560
2482,100,592
2483,100,1560
2484,100,552
2485,100,1560
2486,100,680
2487,100,1560
2488,100,680
2489,100,2472
2490,100,2472
2491,100,552
2492,100,592
2493,100,552
2494,100,2472
2495,100,48
2496,100,1560
2497,100,680
2498,100,552
2499,100,672
2500,101,2472
2501,101,2472
2502,101,2472
2503,101,680
2504,101,2432
2505,101,0
2506,101,680
2507,101,1640
2508,101,2472
2509,101,552
2510,101,1736
2511,101,592
2512,101,552
2513,101,2472
2514,101,248
2515,101,1736
2516,101,552
2517,101,552
2518,101,552
2519,101,2472
2520,101,680
2521,101,2432
2522,101,1560
2523,101,2472
2524,101,680
2525,102,2080
2526,102,2184
2527,102,680
2528,102,552
2529,102,32
2530,102,552
2531,102,440
2532,102,680
2533,102,2048
2534,102,2472
2535,102,680
2536,102,552
2537,102,2040
2538,102,1560
2539,102,248
2540,102,680
2541,102,552
2542,102,680
2543,102,440
2544,102,1736
2545,102,2040
2546,102,552
2547,102,2472
2548,102,264
2549,102,96
2550,103,2472
2551,103,2472
2552,103,2472
2553,103,680
2554,103,552
2555,103,680
2556,103,248
2557,103,1560
2558,103,248
2559,103,680
2560,103,680
2561,103,680
2562,103,2040
2563,103,680
2564,103,440
2565,103,552
2566,103,552
2567,103,552
2568,103,256
2569,103,0
2570,103,1736
2571,103,1640
2572,103,248
2573,103,48
2574,103,680
2575,104,2080
2576,104,2472
2577,104,2472
2578,104,48
2579,104,2040
2580,104,552
2581,104,32
2582,104,1560
2583,104,552
2584,104,552
2585,104,248
2586,104,552
2587,104,1736
2588,104,552
2589,104,592
2590,104,680
2591,104,680
2592,104,248
2593,104,552
2594,104,32
2595,104,2472
2596,104,0
2597,104,552
2598,104,552
2599,104,2472
2600,105,2080
2601,105,2472
2602,105,552
2603,105,552
2604,105,440
2605,105,552
2606,105,48
2607,105,552
2608,105,552
2609,105,552
2610,105,680
2611,105,552
2612,105,0
2613,105,680
2614,105,2040
2615,105,680
2616,105,552
2617,105,592
2618,105,680
2619,105,1560
2620,105,1560
2621,105,680
2622,105,680
2623,105,1736
2624,105,1560
2625,106,2472
2626,106,2472
2627,106,552
2628,106,680
2629,106,0
2630,106,576
2631,106,552
2632,106,552
2633,106,2472
2634,106,552
2635,106,680
2636,106,2472
2637,106,680
2638,106,2472
2639,106,1560
2640,106,552
2641,106,1560
2642,106,552
2643,106,1560
2644,106,552
2645,106,48
2646,106,1560
2647,106,680
2648,106,2472
2649,106,2472
2650,107,2472
2651,107,2472
2652,107,1560
2653,107,32
2654,107,2472
2655,107,680
2656,107,680
2657,107,680
2658,107,1560
2659,107,32
2660,107,440
2661,107,1560
2662,107,2040
2663,107,448
2664,107,680
2665,107,680
2666,107,248
2667,107,552
2668,107,32
2669,107,552
2670,107,1560
2671,107,1560
2672,107,248
2673,107,680
2674,107,680
2675,108,2472
2676,108,2472
2677,108,1448
2678,108,680
2679,108,552
2680,108,552
2681,108,680
2682,108,48
2683,108,552
2684,108,1560
2685,108,32
2686,108,552
2687,108,680
2688,108,680
2689,108,32
2690,108,680
2691,108,2472
2692,108,680
2693,108,1736
2694,108,680
2695,108,2472
2696,108,680
2697,108,552
2698,108,2040
2699,108,1560
2700,109,2472
2701,109,2472
2702,109,440
2703,109,248
2704,109,680
2705,109,680
2706,109,680
2707,109,2432
2708,109,1560
2709,109,592
2710,109,552
2711,109,1560
2712,109,32
2713,109,552
2714,109,248
2715,109,0
2716,109,552
2717,109,248
2718,109,440
2719,109,552
2720,109,552
2721,109,440
2722,109,440
2723,109,552
2724,109,592
2725,110,2472
2726,110,2472
2727,110,1560
2728,110,680
2729,110,32
2730,110,680
2731,110,552
2732,110,680
2733,110,680
2734,110,2432
2735,110,1560
2736,110,1736
2737,110,552
2738,110,680
2739,110,552
2740,110,592
2741,110,2472
2742,110,680
2743,110,1640
2744,110,680
2745,110,680
2746,110,1560
2747,110,248
2748,110,2432
2749,110,680
2750,111,2472
2751,111,2472
2752,111,32
2753,111,2472
2754,111,2472
2755,111,680
2756,111,552
2757,111,0
2758,111,1560
2759,111,552
2760,111,680
2761,111,48
2762,111,48
2763,111,32
2764,111,440
2765,111,680
2766,111,680
2767,111,440
2768,111,32
2769,111,32
2770,111,48
2771,111,48
2772,111,680
2773,111,2472
2774,111,552
2775,112,2472
2776,112,2472
2777,112,248
2778,112,680
2779,112,2472
2780,112,1560
2781,112,680
2782,112,680
2783,112,0
2784,112,552
2785,112,1560
2786,112,552
2787,112,552
2788,112,552
2789,112,1560
2790,112,552
2791,112,592
2792,112,32
2793,112,248
2794,112,1560
2795,112,680
2796,112,552
2797,112,680
2798,112,552
2799,112,680
2800,113,2080
2801,113,2472
2802,113,48
2803,113,552
2804,113,32
2805,113,552
2806,113,2472
2807,113,2432
2808,113,2472
2809,113,1640
2810,113,680
2811,113,1560
2812,113,440
2813,113,1560
2814,113,0
2815,113,592
2816,113,552
2817,113,680
2818,113,680
2819,113,680
2820,113,680
2821,113,552
2822,113,1560
2823,113,2184
2824,113,0
2825,114,2080
2826,114,2472
2827,114,552
2828,114,680
2829,114,680
2830,114,680
2831,114,552
2832,114,552
2833,114,2432
2834,114,248
2835,114,1736
2836,114,552
2837,114,680
2838,114,552
2839,114,680
2840,114,552
2841,114,1560
2842,114,2472
2843,114,32
2844,114,1560
2845,114,248
2846,114,680
2847,114,592
2848,114,552
2849,114,248
2850,115,2472
2851,115,2472
2852,115,552
2853,115,1560
2854,115,680
2855,115,552
2856,115,2432
2857,115,680
2858,115,2040
2859,115,2432
2860,115,2040
2861,115,32
2862,115,680
2863,115,680
2864,115,680
2865,115,680
2866,115,552
2867,115,552
2868,115,552
2869,115,440
2870,115,552
2871,115,552
2872,115,32
2873,115,552
2874,115,680
2875,116,2472
2876,116,2472
2877,116,2432
2878,116,552
2879,116,552
2880,116,680
2881,116,2432
2882,116,552
2883,116,1560
2884,116,2472
2885,116,552
2886,116,2472
2887,116,2472
2888,116,552
2889,116,552
2890,116,680
2891,116,552
2892,116,2432
2893,116,680
2894,116,680
2895,116,680
2896,116,680
2897,116,680
2898,116,552
2899,116,2432
2900,117,2472
2901,117,2472
2902,117,2432
2903,117,552
2904,117,680
2905,117,552
2906,117,0
2907,117,680
2908,117,680
2909,117,552
2910,117,248
2911,117,680
2912,117,2432
2913,117,0
2914,117,2432
2915,117,552
2916,117,680
2917,117,552
2918,117,680
2919,117,680
2920,117,248
2921,117,552
2922,117,456
2923,117,552
2924,117,2472
2925,118,2472
2926,118,2472
2927,118,552
2928,118,1560
2929,118,680
2930,118,680
2931,118,680
2932,118,552
2933,118,2432
2934,118,680
2935,118,552
2936,118,552
2937,118,248
2938,118,432
2939,118,1560
2940,118,552
2941,118,248
2942,118,2432
2943,118,2040
2944,118,1640
2945,118,552
2946,118,552
2947,118,552
2948,118,0
2949,118,552
2950,119,2472
2951,119,2472
2952,119,2040
2953,119,552
2954,119,552
2955,119,2432
2956,119,552
2957,119,440
2958,119,552
2959,119,552
2960,119,32
2961,119,552
2962,119,2080
2963,119,2472
2964,119,552
2965,119,552
2966,119,552
2967,119,1560
2968,119,552
2969,119,552
2970,119,2040
2971,119,552
2972,119,248
2973,119,552
2974,119,2432
2975,120,2192
2976,120,2472
2977,120,680
2978,120,32
2979,120,552
2980,120,680
2981,120,680
2982,120,552
2983,120,680
2984,120,2432
2985,120,552
2986,120,2432
2987,120,680
2988,120,680
2989,120,2472
2990,120,552
2991,120,680
2992,120,592
2993,120,552
2994,120,680
2995,120,680
2996,120,1736
2997,120,552
2998,120,680
2999,120,248
3000,121,2080
3001,121,2472
3002,121,552
3003,121,32
3004,121,248
3005,121,552
3006,121,552
3007,121,2040
3008,121,552
3009,121,32
3010,121,592
3011,121,680
3012,121,680
3013,121,2432
3014,121,1640
3015,121,2040
3016,121,0
3017,121,248
3018,121,2472
3019,121,552
3020,121,552
3021,121,248
3022,121,2432
3023,121,552
3024,121,248
3025,122,2472
3026,122,2008
3027,122,680
3028,122,552
3029,122,2040
3030,122,552
3031,122,248
3032,122,2432
3033,122,552
3034,122,248
3035,122,680
3036,122,1640
3037,122,680
3038,122,528
3039,122,2040
3040,122,552
3041,122,680
3042,122,552
3043,122,248
3044,122,552
3045,122,440
3046,122,1560
3047,122,680
3048,122,552
3049,122,552
3050,123,2472
3051,123,2432
3052,123,592
3053,123,680
3054,123,2472
3055,123,2432
3056,123,552
3057,123,1560
3058,123,680
3059,123,1560
3060,123,552
3061,123,552
3062,123,2040
3063,123,2040
3064,123,552
3065,123,552
3066,123,552
3067,123,680
3068,123,48
3069,123,680
3070,123,2472
3071,123,552
3072,123,2432
3073,123,2432
3074,123,552
3075,124,2472
3076,124,2472
3077,124,160
3078,124,552
3079,124,1560
3080,124,552
3081,124,440
3082,124,552
3083,124,48
3084,124,680
3085,124,1640
3086,124,552
3087,124,552
3088,124,2040
3089,124,552
3090,124,2432
3091,124,248
3092,124,592
3093,124,552
3094,124,552
3095,124,1640
3096,124,552
3097,124,680
3098,124,680
3099,124,2432
3100,125,2080
3101,125,2080
3102,125,1560
3103,125,592
3104,125,680
3105,125,1736
3106,125,552
3107,125,552
3108,125,592
3109,125,552
3110,125,680
3111,125,552
3112,125,552
3113,125,0
3114,125,592
3115,125,0
3116,125,552
3117,125,1640
3118,125,1560
3119,125,1640
3120,125,552
3121,125,552
3122,125,1560
3123,125,552
3124,125,552
3125,126,2472
3126,126,2472
3127,126,680
3128,126,248
3129,126,1560
3130,126,1560
3131,126,552
3132,126,552
3133,126,1640
3134,126,552
3135,126,680
3136,126,592
3137,126,552
3138,126,552
3139,126,592
3140,126,552
3141,126,552
3142,126,680
3143,126,592
3144,126,552
3145,126,592
3146,126,592
3147,126,552
3148,126,552
3149,126,552
3150,127,2472
3151,127,2472
3152,127,2040
3153,127,2472
3154,127,680
3155,127,552
3156,127,552
3157,127,552
3158,127,680
3159,127,2432
3160,127,552
3161,127,552
3162,127,552
3163,127,1640
3164,127,680
3165,127,552
3166,127,680
3167,127,2432
3168,127,440
3169,127,552
3170,127,552
3171,127,2040
3172,127,552
3173,127,1640
3174,127,192
3175,128,2472
3176,128,2472
3177,128,1640
3178,128,2432
3179,128,1640
3180,128,680
3181,128,552
3182,128,552
3183,128,0
3184,128,552
3185,128,552
3186,128,552
3187,128,680
3188,128,552
3189,128,552
3190,128,552
3191,128,552
3192,128,0
3193,128,552
3194,128,1640
3195,128,552
3196,128,680
3197,128,552
3198,128,1560
3199,128,248
3200,129,2472
3201,129,2472
3202,129,552
3203,129,552
3204,129,552
3205,129,552
3206,129,248
3207,129,2040
3208,129,0
3209,129,552
3210,129,552
3211,129,552
3212,129,552
3213,129,0
3214,129,0
3215,129,248
3216,129,680
3217,129,552
3218,129,552
3219,129,552
3220,129,1640
3221,129,1640
3222,129,552
3223,129,680
3224,129,2432
3225,130,2472
3226,130,2472
3227,130,248
3228,130,680
3229,130,592
3230,130,0
3231,130,0
3232,130,680
3233,130,680
3234,130,2040
3235,130,0
3236,130,1640
3237,130,72
3238,130,2472
3239,130,2432
3240,130,552
3241,130,552
3242,130,592
3243,130,552
3244,130,1560
3245,130,248
3246,130,552
3247,130,552
3248,130,592
3249,130,552
3250,131,2472
3251,131,2472
3252,131,552
3253,131,2040
3254,131,2432
3255,131,552
3256,131,248
3257,131,552
3258,131,2040
3259,131,552
3260,131,552
3261,131,552
3262,131,2432
3263,131,592
3264,131,592
3265,131,1640
3266,131,552
3267,131,680
3268,131,1640
3269,131,1640
3270,131,2432
3271,131,2472
3272,131,552
3273,131,2040
3274,131,552
3275,132,2472
3276,132,2472
3277,132,680
3278,132,248
3279,132,1560
3280,132,320
3281,132,552
3282,132,552
3283,132,1640
3284,132,552
3285,132,616
3286,132,2080
3287,132,592
3288,132,552
3289,132,552
3290,132,552
3291,132,440
3292,132,592
3293,132,248
3294,132,1560
3295,132,552
3296,132,2432
3297,132,552
3298,132,592
3299,132,552
3300,133,2080
3301,133,2472
3302,133,1640
3303,133,592
3304,133,680
3305,133,592
3306,133,552
3307,133,2432
3308,133,552
3309,133,592
3310,133,2432
3311,133,440
3312,133,592
3313,133,32
3314,133,552
3315,133,552
3316,133,552
3317,133,1640
3318,133,0
3319,133,552
3320,133,2432
3321,133,552
3322,133,552
3323,133,552
3324,133,248
3325,134,2472
3326,134,2432
3327,134,2472
3328,134,32
3329,134,248
3330,134,680
3331,134,680
3332,134,680
3333,134,552
3334,134,2040
3335,134,552
3336,134,1640
3337,134,1560
3338,134,552
3339,134,552
3340,134,552
3341,134,1640
3342,134,1560
3343,134,552
3344,134,552
3345,134,680
3346,134,552
3347,134,552
3348,134,680
3349,134,680
3350,135,2472
3351,135,2472
3352,135,440
3353,135,0
3354,135,680
3355,135,32
3356,135,680
3357,135,552
3358,135,552
3359,135,0
3360,135,552
3361,135,1640
3362,135,680
3363,135,680
3364,135,1640
3365,135,680
3366,135,552
3367,135,2432
3368,135,680
3369,135,552
3370,135,552
3371,135,680
3372,135,552
3373,135,552
3374,135,248
3375,136,2080
3376,136,2472
3377,136,680
3378,136,592
3379,136,592
3380,136,552
3381,136,1640
3382,136,0
3383,136,552
3384,136,552
3385,136,2040
3386,136,552
3387,136,552
3388,136,552
3389,136,552
3390,136,248
3391,136,552
3392,136,680
3393,136,552
3394,136,592
3395,136,552
3396,136,2472
3397,136,552
3398,136,552
3399,136,1640
3400,137,2472
3401,137,2472
3402,137,680
3403,137,2472
3404,137,680
3405,137,2472
3406,137,552
3407,137,552
3408,137,552
3409,137,2040
3410,137,552
3411,137,552
3412,137,680
3413,137,552
3414,137,1560
3415,137,680
3416,137,1560
3417,137,552
3418,137,680
3419,137,1560
3420,137,680
3421,137,1560
3422,137,552
3423,137,552
3424,137,1560
3425,138,2472
3426,138,2472
3427,138,2432
3428,138,2432
3429,138,680
3430,138,552
3431,138,552
3432,138,552
3433,138,680
3434,138,552
3435,138,2432
3436,138,2472
3437,138,552
3438,138,1560
3439,138,552
3440,138,2472
3441,138,1560
3442,138,2080
3443,138,2432
3444,138,552
3445,138,680
3446,138,680
3447,138,1560
3448,138,248
3449,138,680
3450,139,2080
3451,139,2472
3452,139,680
3453,139,680
3454,139,2472
3455,139,2432
3456,139,2472
3457,139,680
3458,139,2040
3459,139,1640
3460,139,552
3461,139,552
3462,139,552
3463,139,552
3464,139,552
3465,139,552
3466,139,680
3467,139,552
3468,139,1560
3469,139,552
3470,139,552
3471,139,552
3472,139,1560
3473,139,552
3474,139,2472
3475,140,2472
3476,140,2472
3477,140,2040
3478,140,2472
3479,140,680
3480,140,680
3481,140,552
3482,140,1560
3483,140,552
3484,140,248
3485,140,1736
3486,140,552
3487,140,552
3488,140,592
3489,140,592
3490,140,552
3491,140,552
3492,140,552
3493,140,2040
3494,140,552
3495,140,552
3496,140,680
3497,140,680
3498,140,1560
3499,140,552
3500,141,2080
3501,141,2472
3502,141,2432
3503,141,680
3504,141,2040
3505,141,2472
3506,141,0
3507,141,552
3508,141,552
3509,141,1560
3510,141,552
3511,141,552
3512,141,2040
3513,141,552
3514,141,552
3515,141,552
3516,141,552
3517,141,552
3518,141,680
3519,141,1560
3520,141,2472
3521,141,2432
3522,141,2472
3523,141,552
3524,141,248
3525,142,2472
3526,142,2472
3527,142,552
3528,142,2432
3529,142,1560
3530,142,2432
3531,142,680
3532,142,680
3533,142,552
3534,142,552
3535,142,552
3536,142,552
3537,142,552
3538,142,552
3539,142,440
3540,142,552
3541,142,1560
3542,142,552
3543,142,552
3544,142,552
3545,142,1560
3546,142,680
3547,142,248
3548,142,680
3549,142,1560
3550,143,2472
3551,143,2472
3552,143,552
3553,143,680
3554,143,1560
3555,143,2432
3556,143,552
3557,143,2472
3558,143,552
3559,143,1736
3560,143,552
3561,143,1736
3562,143,680
3563,143,552
3564,143,552
3565,143,2432
3566,143,1640
3567,143,2472
3568,143,680
3569,143,552
3570,143,552
3571,143,1560
3572,143,1640
3573,143,680
3574,143,552
3575,144,2472
3576,144,2472
3577,144,552
3578,144,552
3579,144,552
3580,144,552
3581,144,552
3582,144,0
3583,144,552
3584,144,552
3585,144,552
3586,144,680
3587,144,552
3588,144,552
3589,144,552
3590,144,2432
3591,144,552
3592,144,2472
3593,144,2472
3594,144,1560
3595,144,2432
3596,144,552
3597,144,552
3598,144,2432
3599,144,680
3600,145,2472
3601,145,2472
3602,145,680
3603,145,552
3604,145,680
3605,145,552
3606,145,2040
3607,145,552
3608,145,680
3609,145,552
3610,145,2472
3611,145,552
3612,145,552
3613,145,680
3614,145,552
3615,145,552
3616,145,680
3617,145,680
3618,145,552
3619,145,2040
3620,145,552
3621,145,552
3622,145,1560
3623,145,2432
3624,145,552
3625,146,2472
3626,146,2472
3627,146,1560
3628,146,552
3629,146,2432
3630,146,552
3631,146,1560
3632,146,680
3633,146,552
3634,146,552
3635,146,2472
3636,146,680
3637,146,2432
3638,146,552
3639,146,680
3640,146,552
3641,146,552
3642,146,2472
3643,146,552
3644,146,552
3645,146,552
3646,146,0
3647,146,552
3648,146,552
3649,146,440
3650,147,2080
3651,147,2472
3652,147,552
3653,147,552
3654,147,552
3655,147,552
3656,147,552
3657,147,680
3658,147,552
3659,147,1560
3660,147,552
3661,147,680
3662,147,680
3663,147,552
3664,147,2472
3665,147,2472
3666,147,2432
3667,147,552
3668,147,680
3669,147,2472
3670,147,552
3671,147,680
3672,147,552
3673,147,2432
3674,147,552
3675,148,2080
3676,148,2472
3677,148,552
3678,148,552
3679,148,552
3680,148,552
3681,148,680
3682,148,552
3683,148,2472
3684,148,552
3685,148,552
3686,148,552
3687,148,552
3688,148,552
3689,148,552
3690,148,552
3691,148,552
3692,148,1560
3693,148,680
3694,148,552
3695,148,552
3696,148,2472
3697,148,552
3698,148,552
3699,148,680
3700,149,2472
3701,149,2472
3702,149,1736
3703,149,552
3704,149,552
3705,149,552
3706,149,552
3707,149,552
3708,149,552
3709,149,248
3710,149,552
3711,149,552
3712,149,552
3713,149,2472
3714,149,2432
3715,149,680
3716,149,552
3717,149,552
3718,149,552
3719,149,552
3720,149,680
3721,149,592
3722,149,680
3723,149,2472
3724,149,552
3725,150,2472
3726,150,2472
3727,150,1560
3728,150,680
3729,150,1736
3730,150,1736
3731,150,552
3732,150,552
3733,150,2040
3734,150,552
3735,150,552
3736,150,1736
3737,150,1736
3738,150,680
3739,150,2040
3740,150,552
3741,150,2040
3742,150,552
3743,150,552
3744,150,1560
3745,150,1560
3746,150,552
3747,150,680
3748,150,1640
3749,150,680
3750,151,2472
3751,151,2472
3752,151,552
3753,151,2432
3754,151,552
3755,151,552
3756,151,552
3757,151,552
3758,151,680
3759,151,552
3760,151,680
3761,151,1736
3762,151,552
3763,151,552
3764,151,552
3765,151,552
3766,151,552
3767,151,552
3768,151,1736
3769,151,552
3770,151,1736
3771,151,1560
3772,151,2040
3773,151,552
3774,151,552
3775,152,2080
3776,152,2080
3777,152,552
3778,152,552
3779,152,248
3780,152,552
3781,152,552
3782,152,1640
3783,152,552
3784,152,1640
3785,152,552
3786,152,680
3787,152,680
3788,152,552
3789,152,680
3790,152,552
3791,152,552
3792,152,0
3793,152,552
3794,152,1736
3795,152,552
3796,152,1560
3797,152,552
3798,152,1640
3799,152,1736
3800,153,2472
3801,153,2472
3802,153,552
3803,153,1640
3804,153,1640
3805,153,1736
3806,153,552
3807,153,248
3808,153,552
3809,153,680
3810,153,1560
3811,153,552
3812,153,552
3813,153,680
3814,153,552
3815,153,552
3816,153,552
3817,153,680
3818,153,2472
3819,153,1736
3820,153,552
3821,153,1736
3822,153,552
3823,153,552
3824,153,552
3825,154,2472
3826,154,2024
3827,154,552
3828,154,552
3829,154,1736
3830,154,552
3831,154,1736
3832,154,552
3833,154,552
3834,154,552
3835,154,552
3836,154,1736
3837,154,552
3838,154,1640
3839,154,552
3840,154,552
3841,154,552
3842,154,552
3843,154,1640
3844,154,552
3845,154,552
3846,154,552
3847,154,680
3848,154,552
3849,154,2472
3850,155,2472
3851,155,2184
3852,155,552
3853,155,1736
3854,155,552
3855,155,552
3856,155,440
3857,155,680
3858,155,1736
3859,155,680
3860,155,552
3861,155,1736
3862,155,1560
3863,155,1736
3864,155,592
3865,155,552
3866,155,1640
3867,155,440
3868,155,552
3869,155,552
3870,155,552
3871,155,2472
3872,155,552
3873,155,552
3874,155,552
3875,156,2472
3876,156,2472
3877,156,592
3878,156,680
3879,156,552
3880,156,1560
3881,156,552
3882,156,552
3883,156,1640
3884,156,1736
3885,156,552
3886,156,1560
3887,156,248
3888,156,552
3889,156,440
3890,156,680
3891,156,552
3892,156,680
3893,156,552
3894,156,552
3895,156,0
3896,156,552
3897,156,680
3898,156,552
3899,156,552
3900,157,2080
3901,157,2472
3902,157,48
3903,157,1640
3904,157,1560
3905,157,1560
3906,157,680
3907,157,1640
3908,157,680
3909,157,552
3910,157,552
3911,157,680
3912,157,680
3913,157,552
3914,157,552
